transactions_id,sale_date,sale_time,customer_id,gender,category,quantiy,price_per_unit,total_sale
234,09-12-2023,17:42:00,64,Female,Electronics,2,25,50
1234,07-09-2023,17:46:00,78,Female,Electronics,2,25,50
410,31-10-2023,19:41:00,64,Female,Clothing,2,50,100
417,01-10-2023,22:03:00,109,Male,Electronics,3,300,900
581,15-12-2022,21:16:00,103,Female,Beauty,2,30,60
1410,16-10-2022,18:47:00,72,Female,Clothing,2,50,100
1417,26-12-2022,17:43:00,54,Male,Electronics,3,300,900
1581,20-12-2022,18:57:00,108,Female,Beauty,2,30,60
74,05-10-2023,19:50:00,56,Female,Beauty,4,500,2000
87,07-09-2022,18:09:00,104,Female,Beauty,2,50,100
803,25-10-2022,17:16:00,60,Male,Clothing,4,25,100
1074,04-10-2022,20:18:00,67,Female,Beauty,4,500,2000
1087,08-11-2022,23:00:00,81,Female,Beauty,2,50,100
1803,26-12-2023,19:36:00,101,Male,Clothing,4,25,100
424,20-12-2023,19:21:00,101,Male,Beauty,4,300,1200
641,25-12-2023,18:30:00,105,Female,Electronics,1,300,300
918,13-10-2023,21:59:00,114,Female,Electronics,3,30,90
1424,05-09-2023,21:32:00,54,Male,Beauty,4,300,1200
1641,01-09-2022,17:41:00,65,Female,Electronics,1,300,300
1918,10-12-2022,21:57:00,56,Female,Electronics,3,30,90
1,16-12-2022,19:10:00,50,Male,Beauty,3,50,150
95,06-11-2022,19:57:00,103,Female,Clothing,2,30,60
171,14-10-2022,20:10:00,109,Female,Clothing,3,300,900
1001,01-09-2023,20:11:00,99,Male,Beauty,3,50,150
1095,05-09-2022,17:56:00,56,Female,Clothing,2,30,60
1171,05-10-2022,21:05:00,87,Female,Clothing,3,300,900
156,02-12-2022,19:34:00,60,Female,Clothing,4,25,100
493,01-12-2022,20:10:00,95,Male,Beauty,2,25,50
1156,26-12-2022,21:10:00,68,Female,Clothing,4,25,100
1493,26-11-2023,21:49:00,58,Male,Beauty,2,25,50
115,02-09-2022,19:21:00,67,Male,Clothing,3,500,1500
715,11-10-2022,20:57:00,55,Female,Beauty,4,25,100
1115,21-09-2023,17:41:00,99,Male,Clothing,3,500,1500
1715,30-12-2022,19:35:00,89,Female,Beauty,4,25,100
267,19-11-2022,17:53:00,84,Female,Beauty,3,30,90
362,27-09-2023,22:43:00,101,Male,Clothing,1,25,25
856,05-11-2022,17:43:00,102,Male,Electronics,4,30,120
1267,23-12-2022,21:03:00,91,Female,Beauty,3,30,90
1362,21-11-2023,18:53:00,104,Male,Clothing,1,25,25
1856,20-12-2023,21:34:00,114,Male,Electronics,4,30,120
84,10-11-2023,17:17:00,89,Female,Electronics,3,30,90
795,03-10-2023,19:51:00,71,Male,Electronics,1,300,300
1084,23-10-2022,20:37:00,93,Female,Electronics,3,30,90
1795,29-12-2023,18:50:00,86,Male,Electronics,1,300,300
24,14-12-2023,22:59:00,59,Female,Clothing,1,300,300
215,03-10-2022,21:20:00,101,Male,Clothing,3,500,1500
739,14-10-2023,17:09:00,57,Male,Beauty,1,25,25
1024,03-12-2023,21:51:00,72,Female,Clothing,1,300,300
1215,19-11-2022,20:44:00,107,Male,Clothing,3,500,1500
1739,25-10-2023,17:52:00,67,Male,Beauty,1,25,25
289,09-09-2023,20:29:00,107,Male,Electronics,2,30,60
741,24-12-2022,22:30:00,53,Male,Clothing,1,300,300
810,01-12-2022,18:04:00,76,Male,Electronics,4,25,100
1289,10-10-2023,19:35:00,83,Male,Electronics,2,30,60
1741,02-09-2023,20:47:00,70,Male,Clothing,1,300,300
1810,22-09-2023,18:29:00,106,Male,Electronics,4,25,100
266,12-09-2022,18:26:00,66,Female,Electronics,2,30,60
389,11-11-2022,19:06:00,109,Male,Clothing,2,25,50
1266,03-09-2023,20:08:00,79,Female,Electronics,2,30,60
1389,27-09-2023,18:11:00,60,Male,Clothing,2,25,50
112,25-12-2023,18:44:00,57,Male,Clothing,3,500,1500
566,26-11-2022,19:15:00,106,Female,Clothing,1,30,30
608,07-12-2022,22:19:00,112,Female,Electronics,3,500,1500
1112,22-12-2022,17:11:00,94,Male,Clothing,3,500,1500
1566,03-10-2022,18:17:00,56,Female,Clothing,1,30,30
1608,26-09-2023,21:01:00,87,Female,Electronics,3,500,1500
348,17-10-2022,20:20:00,83,Female,Electronics,2,300,600
1348,25-10-2023,17:21:00,79,Female,Electronics,2,300,600
199,26-10-2023,21:34:00,53,Male,Beauty,3,500,1500
258,29-12-2023,17:40:00,109,Female,Clothing,1,50,50
485,08-11-2022,17:30:00,101,Male,Electronics,1,30,30
576,25-12-2023,17:30:00,113,Female,Beauty,3,50,150
1199,16-12-2023,17:46:00,110,Male,Beauty,3,500,1500
1258,03-12-2022,20:27:00,64,Female,Clothing,1,50,50
1485,24-09-2022,18:29:00,66,Male,Electronics,1,30,30
1576,14-12-2022,18:34:00,108,Female,Beauty,3,50,150
65,11-12-2022,20:03:00,84,Male,Electronics,4,500,2000
311,20-11-2023,21:01:00,61,Female,Beauty,4,25,100
791,04-09-2022,16:28:00,106,Female,Beauty,1,25,25
971,30-12-2023,16:50:00,64,Female,Electronics,4,50,200
999,14-12-2022,16:45:00,110,Female,Electronics,3,50,150
1065,24-10-2023,15:16:00,76,Male,Electronics,4,500,2000
1311,24-11-2023,15:22:00,84,Female,Beauty,4,25,100
1791,06-10-2022,14:52:00,87,Female,Beauty,1,25,25
1971,12-09-2022,16:19:00,90,Female,Electronics,4,50,200
1999,12-11-2022,13:06:00,61,Female,Electronics,3,50,150
395,01-12-2022,15:00:00,76,Male,Electronics,2,500,1000
535,20-11-2023,13:46:00,59,Male,Beauty,3,30,90
580,14-11-2022,14:44:00,104,Female,Clothing,3,500,1500
712,12-09-2023,14:15:00,108,Female,Beauty,2,25,50
868,04-12-2023,13:39:00,110,Female,Electronics,1,300,300
1395,10-09-2023,14:18:00,91,Male,Electronics,2,500,1000
1535,18-12-2023,15:31:00,52,Male,Beauty,3,30,90
1580,21-09-2023,15:47:00,105,Female,Clothing,3,500,1500
1712,25-11-2023,16:37:00,92,Female,Beauty,2,25,50
1868,06-12-2022,16:23:00,78,Female,Electronics,1,300,300
531,08-10-2022,12:30:00,105,Male,Electronics,1,500,500
550,27-09-2023,16:58:00,80,Male,Clothing,3,300,900
1531,22-09-2022,13:19:00,56,Male,Electronics,1,500,500
1550,30-09-2022,13:11:00,73,Male,Clothing,3,300,900
392,21-12-2022,13:11:00,77,Male,Clothing,2,300,600
453,14-10-2022,14:45:00,90,Female,Clothing,2,500,1000
540,22-12-2022,16:17:00,79,Female,Electronics,3,300,900
625,25-12-2022,13:36:00,68,Male,Clothing,1,300,300
1392,12-09-2022,12:28:00,70,Male,Clothing,2,300,600
1453,14-10-2023,13:24:00,113,Female,Clothing,2,500,1000
1540,12-10-2023,16:51:00,115,Female,Electronics,3,300,900
1625,27-09-2023,16:36:00,52,Male,Clothing,1,300,300
244,14-09-2023,13:57:00,101,Male,Beauty,2,50,100
355,23-09-2022,13:42:00,96,Female,Electronics,1,500,500
468,05-12-2022,14:32:00,86,Male,Electronics,1,25,25
700,01-09-2022,15:07:00,61,Male,Electronics,4,500,2000
752,20-09-2023,16:06:00,79,Male,Clothing,2,50,100
828,24-11-2022,15:54:00,76,Female,Electronics,4,300,1200
1244,11-12-2022,16:47:00,100,Male,Beauty,2,50,100
1355,17-09-2023,13:19:00,107,Female,Electronics,1,500,500
1468,08-11-2023,13:14:00,73,Male,Electronics,1,25,25
1700,27-09-2023,16:10:00,87,Male,Electronics,4,500,2000
1752,21-10-2023,13:01:00,79,Male,Clothing,2,50,100
1828,14-10-2022,14:14:00,99,Female,Electronics,4,300,1200
80,22-10-2023,16:51:00,82,Female,Clothing,2,30,60
214,05-11-2022,16:31:00,53,Male,Beauty,2,30,60
361,12-09-2022,16:37:00,112,Female,Electronics,4,300,1200
526,19-11-2022,12:47:00,65,Male,Clothing,2,50,100
1080,08-12-2022,13:31:00,70,Female,Clothing,2,30,60
1214,18-11-2023,14:24:00,50,Male,Beauty,2,30,60
1361,12-09-2023,16:00:00,89,Female,Electronics,4,300,1200
1526,25-09-2022,15:06:00,84,Male,Clothing,2,50,100
265,24-11-2022,12:12:00,80,Male,Clothing,3,300,900
586,20-12-2023,14:57:00,84,Male,Electronics,1,50,50
1265,05-11-2022,14:35:00,86,Male,Clothing,3,300,900
1586,04-11-2022,16:25:00,59,Male,Electronics,1,50,50
336,04-11-2023,13:05:00,67,Female,Beauty,3,50,150
571,20-10-2022,12:51:00,87,Female,Electronics,1,50,50
1336,23-09-2022,13:27:00,74,Female,Beauty,3,50,150
1571,08-11-2022,14:55:00,105,Female,Electronics,1,50,50
9,02-12-2022,13:12:00,85,Male,Electronics,2,300,600
552,29-10-2022,13:32:00,85,Female,Electronics,3,25,75
771,24-12-2023,12:23:00,70,Male,Electronics,2,25,50
1009,22-09-2023,14:18:00,88,Male,Electronics,2,300,600
1552,25-09-2022,12:11:00,55,Female,Electronics,3,25,75
1771,13-09-2023,13:41:00,108,Male,Electronics,2,25,50
496,12-12-2022,13:07:00,91,Male,Clothing,2,300,600
701,29-11-2023,16:33:00,93,Female,Beauty,2,30,60
1496,03-09-2022,15:05:00,110,Male,Clothing,2,300,600
1701,13-10-2023,15:09:00,62,Female,Beauty,2,30,60
139,15-09-2023,14:03:00,113,Male,Beauty,4,500,2000
151,12-10-2023,15:49:00,108,Male,Clothing,1,50,50
1139,21-12-2023,14:23:00,87,Male,Beauty,4,500,2000
1151,12-12-2022,14:48:00,99,Male,Clothing,1,50,50
83,27-11-2022,15:57:00,56,Male,Electronics,2,50,100
153,19-11-2023,15:52:00,62,Male,Electronics,2,500,1000
451,09-10-2023,15:38:00,74,Female,Electronics,1,30,30
1083,30-09-2022,15:46:00,99,Male,Electronics,2,50,100
1153,24-09-2022,12:30:00,91,Male,Electronics,2,500,1000
1451,23-09-2022,12:10:00,94,Female,Electronics,1,30,30
99,19-11-2023,15:12:00,71,Female,Electronics,4,300,1200
783,11-11-2022,15:37:00,91,Female,Clothing,1,300,300
1099,24-12-2022,12:41:00,56,Female,Electronics,4,300,1200
1783,05-09-2023,16:37:00,52,Female,Clothing,1,300,300
409,17-12-2023,12:30:00,55,Female,Electronics,3,300,900
525,05-09-2022,14:15:00,98,Female,Beauty,2,25,50
939,07-11-2022,15:28:00,75,Female,Electronics,1,300,300
994,24-12-2022,16:38:00,73,Female,Beauty,2,500,1000
1409,22-11-2023,12:15:00,102,Female,Electronics,3,300,900
1525,13-12-2022,13:35:00,106,Female,Beauty,2,25,50
1939,31-10-2022,13:30:00,74,Female,Electronics,1,300,300
1994,20-11-2022,13:27:00,86,Female,Beauty,2,500,1000
96,22-11-2023,14:10:00,62,Female,Clothing,2,300,600
609,19-11-2023,13:02:00,59,Female,Clothing,2,50,100
982,10-11-2022,14:08:00,50,Female,Beauty,3,30,90
1096,01-12-2022,14:49:00,82,Female,Clothing,2,300,600
1609,05-10-2023,13:58:00,81,Female,Clothing,2,50,100
1982,09-09-2023,12:46:00,110,Female,Beauty,3,30,90
209,03-09-2022,12:22:00,61,Female,Electronics,4,50,200
435,15-12-2023,13:41:00,113,Female,Beauty,3,300,900
777,10-09-2022,15:07:00,54,Male,Electronics,3,50,150
854,01-10-2022,15:42:00,84,Male,Clothing,1,50,50
890,25-12-2023,14:44:00,76,Male,Electronics,2,25,50
1209,06-12-2022,12:37:00,55,Female,Electronics,4,50,200
1435,27-10-2022,13:31:00,61,Female,Beauty,3,300,900
1777,15-11-2023,12:06:00,74,Male,Electronics,3,50,150
1854,25-11-2023,16:53:00,109,Male,Clothing,1,50,50
1890,18-10-2023,14:20:00,51,Male,Electronics,2,25,50
865,17-12-2023,14:49:00,78,Female,Clothing,1,300,300
1865,18-11-2022,14:52:00,107,Female,Clothing,1,300,300
662,03-12-2022,12:40:00,100,Male,Beauty,2,500,1000
1662,20-12-2023,12:38:00,106,Male,Beauty,2,500,1000
309,12-10-2023,15:39:00,78,Female,Beauty,1,25,25
544,31-10-2023,13:46:00,95,Female,Electronics,1,25,25
602,12-12-2023,16:46:00,75,Female,Electronics,1,300,300
615,31-10-2022,15:06:00,58,Female,Clothing,4,25,100
678,17-11-2022,15:55:00,70,Female,Electronics,3,300,900
781,19-10-2022,16:52:00,106,Male,Beauty,1,500,500
1309,30-09-2022,16:50:00,93,Female,Beauty,1,25,25
1544,16-12-2022,15:58:00,70,Female,Electronics,1,25,25
1602,01-12-2022,15:17:00,86,Female,Electronics,1,300,300
1615,17-11-2022,13:43:00,82,Female,Clothing,4,25,100
1678,16-09-2022,13:44:00,99,Female,Electronics,3,300,900
1781,13-10-2022,12:22:00,55,Male,Beauty,1,500,500
34,24-09-2023,13:26:00,87,Female,Clothing,3,50,150
916,05-12-2023,12:56:00,68,Female,Electronics,1,50,50
1034,13-11-2022,14:48:00,52,Female,Clothing,3,50,150
1916,08-11-2022,12:40:00,102,Female,Electronics,1,50,50
757,06-10-2023,12:10:00,82,Female,Electronics,4,300,1200
1757,29-09-2023,16:42:00,50,Female,Electronics,4,300,1200
25,20-11-2022,14:32:00,61,Female,Beauty,1,50,50
82,08-09-2022,12:55:00,85,Female,Beauty,4,50,200
472,30-10-2023,15:23:00,95,Female,Beauty,3,300,900
842,28-11-2022,14:13:00,71,Female,Clothing,2,300,600
879,13-11-2022,16:51:00,50,Male,Clothing,1,30,30
991,14-09-2023,14:28:00,110,Female,Clothing,2,50,100
1025,12-11-2022,16:41:00,103,Female,Beauty,1,50,50
1082,22-10-2022,15:56:00,111,Female,Beauty,4,50,200
1472,18-12-2023,15:22:00,74,Female,Beauty,3,300,900
1842,04-10-2022,14:03:00,84,Female,Clothing,2,300,600
1879,18-11-2022,15:27:00,66,Male,Clothing,1,30,30
1991,04-12-2022,13:11:00,96,Female,Clothing,2,50,100
62,16-09-2023,12:54:00,50,Male,Beauty,2,50,100
386,23-10-2022,13:20:00,77,Female,Electronics,2,300,600
1062,20-12-2022,16:05:00,69,Male,Beauty,2,50,100
1386,19-12-2023,14:06:00,110,Female,Electronics,2,300,600
429,08-09-2023,14:29:00,80,Male,Electronics,2,25,50
664,03-09-2022,16:52:00,109,Female,Clothing,4,500,2000
989,31-10-2022,13:30:00,97,Female,Electronics,1,25,25
1429,22-11-2023,13:14:00,102,Male,Electronics,2,25,50
1664,12-12-2023,16:44:00,99,Female,Clothing,4,500,2000
1989,06-09-2022,16:21:00,109,Female,Electronics,1,25,25
233,03-09-2022,13:09:00,81,Female,Beauty,2,300,600
520,16-10-2022,12:42:00,79,Female,Electronics,4,25,100
805,03-09-2022,13:55:00,59,Female,Beauty,3,500,1500
908,30-10-2022,14:47:00,64,Male,Beauty,4,300,1200
1233,01-10-2023,16:20:00,79,Female,Beauty,2,300,600
1520,21-11-2022,15:28:00,88,Female,Electronics,4,25,100
1805,10-10-2023,13:35:00,79,Female,Beauty,3,500,1500
1908,17-12-2023,12:34:00,93,Male,Beauty,4,300,1200
857,20-11-2023,12:09:00,62,Male,Electronics,2,25,50
1857,09-11-2022,12:15:00,109,Male,Electronics,2,25,50
211,12-09-2022,14:02:00,54,Male,Beauty,3,500,1500
650,08-10-2023,12:41:00,98,Male,Electronics,1,30,30
1211,22-11-2023,14:59:00,82,Male,Beauty,3,500,1500
1650,23-09-2022,16:24:00,89,Male,Electronics,1,30,30
